1,0.796381926,0.788345724,0.787322038,0.746104136,0.77819623,0.796876237,0.779464307,0.791089508,0.782804427,0.785463897,0.767057033,0.737308822,0.773016337,0.764983281,0.742805236,0.722755195,0.790997181,0.782756077,0.798440665,0.785871383,0.793893932,0.782616009,0.793851944,0.769954652,0.790210515,0.768246946,0.781484318,0.773676055,0.793274047,0.745370409,0.774715097,0.756094138,0.761168469,0.774089051,0.790854112,0.71999112,0.816501723,0.787113253,0.763227462,0.785481748,0.775284307,0.784443019,0.816755899,0.7674283,0.777789211,0.783009885,0.771044943,0.761851894,0.78728731,0.775635013,0.78622264,0.791359069,0.766246943,0.757117698,0.797975652,0.755808169,0.793658824,0.800092409,0.771935081,0.778204509,0.749582134,0.7795241,0.774064038,0.775681161,0.775401045,0.771888669,0.767936219,0.787042026,0.757718001,0.743634661,0.777918768,0.741080045,0.816555815,0.788593689,0.75452443,0.764646883,0.778316373,0.781635045,0.794647813,0.772256235,0.765594104,0.767607006,0.787705309,0.772981576
0.796381926,1,0.826281523,0.842015718,0.793768552,0.803084827,0.824770153,0.80916084,0.837001999,0.804442818,0.808672171,0.793530408,0.773450725,0.821208445,0.804155687,0.765960038,0.747899302,0.801852639,0.810688747,0.806650046,0.80965634,0.818973868,0.810567234,0.803579005,0.809080418,0.842262774,0.815651328,0.830140216,0.812491168,0.817784171,0.785629696,0.817401095,0.778857192,0.808495649,0.808459513,0.86508803,0.754896973,0.865771165,0.841674714,0.800430832,0.800229136,0.80357024,0.817427347,0.865849107,0.83858846,0.812619195,0.793527424,0.818349044,0.790846278,0.836710912,0.791900203,0.815765788,0.824183595,0.816073898,0.784910007,0.827138007,0.796738101,0.831352633,0.81408966,0.819463308,0.817376749,0.793278813,0.80562264,0.8061005,0.817404922,0.796878683,0.797298099,0.813253693,0.829991417,0.786439947,0.785003367,0.827677317,0.776042256,0.8657268,0.848749544,0.797601573,0.8118388,0.817756328,0.849425172,0.826209318,0.824908428,0.801295481,0.814077186,0.797453988,0.831139988
0.788345724,0.826281523,1,0.844379486,0.824417099,0.835771946,0.842537906,0.839600422,0.851539177,0.83252943,0.832740898,0.824668758,0.793122627,0.83957724,0.835077854,0.829341831,0.768200395,0.802286124,0.837860283,0.7910008,0.855412981,0.831746933,0.836998612,0.800527144,0.839172867,0.848127663,0.852110408,0.8324275,0.852336421,0.803287597,0.823146178,0.791179871,0.739407241,0.814487749,0.78830958,0.844174732,0.75601666,0.894338574,0.841315699,0.809401735,0.80601181,0.844844664,0.848711881,0.894688824,0.842731142,0.839830889,0.785482646,0.865492635,0.809021316,0.825909806,0.815432657,0.858046447,0.842838838,0.861831855,0.845114039,0.857564465,0.829498693,0.852485428,0.822300127,0.852452819,0.85942608,0.821256293,0.87046843,0.840996203,0.818716581,0.84966861,0.840896686,0.8203978,0.863236251,0.792513502,0.804089363,0.843532753,0.801558089,0.89454615,0.835171417,0.821943227,0.850758681,0.82328573,0.837446547,0.827836455,0.797962379,0.839973649,0.852140303,0.837427408,0.826501884
0.787322038,0.842015718,0.844379486,1,0.803682312,0.82630314,0.838987617,0.811837223,0.8611117,0.827609759,0.837993332,0.814447252,0.796443542,0.850360372,0.830855691,0.805850033,0.768275757,0.794466778,0.836590202,0.799995471,0.832510844,0.825159749,0.817051351,0.803151717,0.825241299,0.864895336,0.84846937,0.814464045,0.845340655,0.828228969,0.802506984,0.792015284,0.757948463,0.819916778,0.789006071,0.853724988,0.757763126,0.884799852,0.850408033,0.812379866,0.793113707,0.821037018,0.824236983,0.884902283,0.834975106,0.820151806,0.804905401,0.825388199,0.802612178,0.818311215,0.788356967,0.824833794,0.836265895,0.815553504,0.798982666,0.834031393,0.825470823,0.846387197,0.841087542,0.853800772,0.833122836,0.818125421,0.843426891,0.837134366,0.816161848,0.83730472,0.809516943,0.83701624,0.843173508,0.814916853,0.792124117,0.852528871,0.788049145,0.884555309,0.830059363,0.824400402,0.844088972,0.833483779,0.855937256,0.819216954,0.806749339,0.831270826,0.821459443,0.822611824,0.854095154
0.746104136,0.793768552,0.824417099,0.803682312,1,0.839288409,0.801084724,0.812374829,0.830367186,0.830348881,0.787526975,0.84366152,0.810325698,0.811574778,0.823027138,0.795329053,0.788441498,0.777206907,0.826572054,0.756131799,0.827887679,0.813419892,0.82064352,0.781371889,0.832954357,0.796312573,0.858090935,0.842500127,0.817125297,0.759771971,0.844810196,0.748511399,0.69121754,0.818024641,0.739861107,0.811845358,0.758272595,0.86223452,0.81090254,0.803094403,0.752109827,0.851696319,0.80806164,0.862103247,0.822368351,0.834874532,0.73385539,0.839874021,0.837929622,0.813628235,0.828238639,0.824318714,0.798357966,0.850918066,0.819304247,0.789624542,0.839388572,0.808686219,0.781760699,0.823287257,0.817991726,0.834186336,0.815497143,0.82356269,0.816288324,0.814485766,0.780864183,0.814114586,0.816949273,0.768849161,0.826265867,0.834620873,0.834518781,0.862291439,0.801162671,0.826306012,0.847040766,0.806106322,0.806134612,0.802838331,0.745298126,0.841826199,0.814011032,0.815525484,0.814682836
0.77819623,0.803084827,0.835771946,0.82630314,0.839288409,1,0.828965075,0.818650433,0.848642802,0.876542252,0.81146639,0.87256022,0.8045679,0.833520621,0.830991429,0.818517442,0.791519435,0.804990785,0.842853496,0.791903736,0.840729455,0.856611557,0.853449777,0.816663561,0.839119659,0.817414616,0.857750757,0.837195757,0.845209612,0.791375274,0.816743499,0.75609067,0.709179829,0.812413141,0.751990433,0.830290392,0.755353556,0.883149878,0.825335697,0.80198375,0.768741286,0.864313949,0.822256671,0.883381604,0.81819513,0.868501992,0.770916348,0.834518703,0.844577248,0.818501062,0.839242246,0.825480676,0.815999729,0.83700097,0.820578535,0.813746589,0.829963874,0.830602891,0.816790241,0.841289994,0.827966437,0.831520681,0.838995139,0.846802291,0.813678035,0.846143309,0.811720203,0.818382929,0.822884474,0.790193942,0.806456763,0.845312389,0.81541784,0.883068064,0.808328372,0.823979485,0.854558335,0.816014549,0.817307075,0.826870735,0.764393365,0.877016794,0.810303871,0.850665732,0.824215956
0.796876237,0.824770153,0.842537906,0.838987617,0.801084724,0.828965075,1,0.832216141,0.864463918,0.839845124,0.82779277,0.816275446,0.781058703,0.831414756,0.82270171,0.81575808,0.764603056,0.795451093,0.844426901,0.825009232,0.851195298,0.825725798,0.819040247,0.811305181,0.838180578,0.841040283,0.838019223,0.818356869,0.856247845,0.827757333,0.794146426,0.778158004,0.743726005,0.802967796,0.79978116,0.844840527,0.747282778,0.880065297,0.840322951,0.793395235,0.805914006,0.816027954,0.837867653,0.880446993,0.824177546,0.818197639,0.794287884,0.838145755,0.805204622,0.820564979,0.800176407,0.844834087,0.821837015,0.824188208,0.818249098,0.837607963,0.816302354,0.844539369,0.831110154,0.84259343,0.842799263,0.81038104,0.842989566,0.824525625,0.813444018,0.83057578,0.823467548,0.814157576,0.841225687,0.7963093,0.792585429,0.825577347,0.787364519,0.880280664,0.807929944,0.80462256,0.835628984,0.813152247,0.835802305,0.819280977,0.79828097,0.827279552,0.819806784,0.821734246,0.826289083
0.779464307,0.80916084,0.839600422,0.811837223,0.812374829,0.818650433,0.832216141,1,0.830257067,0.819554289,0.797253364,0.808152182,0.775401222,0.804791897,0.816167634,0.802221962,0.763724721,0.786447295,0.820261798,0.78278818,0.845945858,0.81605641,0.814092779,0.796499641,0.835354964,0.811867309,0.825812574,0.820194053,0.824471868,0.783646993,0.801584114,0.776872644,0.726341018,0.795699659,0.788807925,0.827130223,0.744782346,0.862659236,0.820677515,0.787893601,0.841863072,0.818092346,0.83002125,0.862933254,0.82125767,0.817947,0.763509186,0.840370743,0.804085178,0.812131182,0.813505692,0.842896033,0.801256352,0.846238636,0.826188726,0.81929069,0.807000531,0.82412854,0.794599368,0.81833275,0.838980769,0.804502367,0.822510588,0.805441269,0.804913288,0.819391977,0.808854376,0.796795421,0.825077203,0.767942219,0.802148089,0.819557808,0.798528955,0.864445054,0.810138209,0.79528776,0.82391297,0.798752256,0.818303945,0.806090716,0.782343869,0.813803267,0.834005788,0.815422913,0.804679352
0.791089508,0.837001999,0.851539177,0.8611117,0.830367186,0.848642802,0.864463918,0.830257067,1,0.850355053,0.836228111,0.84221943,0.811147748,0.859289635,0.843616616,0.816896443,0.787079779,0.792435535,0.857586623,0.807083515,0.849244045,0.836047222,0.828985067,0.814475163,0.842636493,0.848460243,0.865909903,0.82470363,0.861514379,0.82343265,0.823699113,0.77872028,0.738568145,0.831972639,0.785911397,0.857926322,0.767514245,0.901636775,0.853464342,0.816002755,0.793759947,0.836981908,0.831129299,0.901703472,0.848574074,0.834498082,0.799189947,0.851110306,0.827858574,0.822143154,0.807752243,0.848906722,0.835627637,0.835350491,0.819011331,0.834198671,0.850255956,0.853723383,0.844343223,0.870198993,0.85012923,0.843104085,0.852854217,0.850074508,0.835564417,0.843758769,0.816064664,0.84396764,0.848605197,0.82234015,0.815932164,0.85136414,0.811764027,0.901562508,0.821921046,0.834236513,0.867786271,0.834299931,0.857088635,0.825493526,0.79598295,0.851166529,0.825714429,0.834866376,0.854133169
0.782804427,0.804442818,0.83252943,0.827609759,0.830348881,0.876542252,0.839845124,0.819554289,0.850355053,1,0.818739012,0.864898748,0.798622925,0.834434019,0.826382096,0.819033462,0.787495903,0.804350468,0.847293325,0.79972761,0.842581231,0.848051466,0.84624511,0.823570147,0.84264009,0.82222036,0.857813105,0.832049246,0.848675494,0.798470221,0.814039862,0.75791112,0.714726174,0.811588832,0.756477229,0.830677736,0.748180098,0.882597759,0.826613313,0.802947071,0.772462388,0.853303037,0.82590616,0.882838603,0.818169745,0.847318912,0.776226322,0.827717087,0.842302392,0.818403056,0.831649051,0.825320481,0.816494298,0.83099396,0.816665663,0.819840041,0.830070554,0.833525417,0.818120596,0.842679423,0.829358887,0.831093992,0.838945859,0.843463134,0.812034807,0.844680355,0.815092021,0.820677427,0.826123771,0.790481627,0.802496197,0.843694133,0.811177844,0.88254112,0.803905021,0.820861445,0.85094815,0.818056677,0.818778861,0.825536386,0.767510464,0.866720633,0.810381448,0.84678563,0.823230656
