1,0.329776368,0.489440109,0.390252528,0.329776368,0.390252528,0.87536644,-0.049155652,-0.044638441,-0.039719499,-0.039719499,-0.043827423,-0.039719499,0.171420996,0.318562666,-0.034222145,-0.044638441,-0.039719499,-0.039719499,-0.039719499,-0.039719499,-0.039719499,-0.044638441,-0.038257736,-0.038257736,-0.038257736,-0.038257736,-0.038257736,-0.038257736,0.473446539,-0.042873203,-0.042873203,-0.038257736,0.473446539,0.447998939,-0.047320254,-0.051539558,-0.047320254,0.374806524,-0.027800783,0.475519288,-0.027800783,-0.027800783,-0.027800783,0.267765441,-0.034222145,-0.034222145,0.382561492,-0.044638441,-0.034222145,-0.033524295,-0.044638441,-0.027800783,-0.034222145,-0.027800783,-0.027800783,-0.039719499,-0.027800783,-0.027800783,-0.027800783,-0.034222145,-0.034222145,-0.027800783,-0.044638441,-0.049155652,-0.049155652,-0.039719499,-0.034222145,0.208334811,-0.034222145,-0.034222145,-0.039719499,-0.049155652,-0.027800783,-0.034222145,-0.027800783,0.475519288,-0.044638441,-0.034222145,-0.033524295,-0.034222145,-0.027800783,-0.027800783,-0.044638441,0.475519288,-0.039719499,-0.039719499,-0.033524295,0.475519288,-0.027800783,-0.044638441,-0.027800783,0.267765441,-0.027800783,-0.041439096,-0.055553196,0.450891767,-0.027800783,-0.027800783,-0.039719499,-0.034222145,-0.044638441,-0.049155652,-0.034222145,-0.049155652,-0.039719499,0.208334811,-0.039719499,-0.027800783,-0.034222145,0.475519288,-0.027800783,-0.027800783,-0.034222145,-0.027800783,-0.039719499,-0.044638441,-0.044638441,-0.039719499,0.277228572,-0.039719499,-0.044638441,-0.044638441,-0.033524295,-0.027800783,0.475519288,-0.034222145,0.145192404,0.145192404,-0.044638441,0.277228572,-0.044638441,-0.049155652,-0.044638441,-0.053375841,-0.049155652,-0.044638441,-0.044638441,-0.044638441,-0.049155652,-0.044638441,-0.034222145,-0.039719499,-0.034222145,-0.034222145,-0.034222145,-0.034222145,0.377874347,-0.039719499,-0.044638441,-0.034222145,-0.034222145,0.48775971,0.475519288,0.267765441,-0.034222145,-0.034222145,0.475519288,0.450891767,0.475519288,0.475519288,0.475519288,0.612980933,0.171420996,0.450891767,0.382561492,0.382561492,0.382561492,-0.027800783
0.329776368,1,0.335532421,0.263512049,0.219072165,0.263512049,0.263512049,0.593267985,0.655767598,0.739690722,0.739690722,0.749907856,0.739690722,0.739690722,0.740273856,0.861595577,0.655767598,0.739690722,0.739690722,0.739690722,0.739690722,0.739690722,0.655767598,0.593701987,0.593701987,0.593701987,0.593701987,0.593701987,0.593701987,0.593267985,0.474216705,0.474216705,0.593701987,0.593267985,0.474216705,0.401958655,0.35182034,0.401958655,0.472178817,-0.028863004,-0.039719499,-0.028863004,-0.028863004,-0.028863004,-0.028863004,-0.035529715,-0.035529715,-0.041237113,-0.046344,-0.035529715,-0.034805201,-0.046344,-0.028863004,-0.035529715,-0.028863004,-0.028863004,-0.041237113,-0.028863004,-0.028863004,-0.028863004,-0.035529715,-0.035529715,-0.028863004,-0.046344,-0.051033805,-0.051033805,-0.041237113,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.041237113,-0.051033805,-0.028863004,-0.035529715,-0.028863004,-0.039719499,-0.046344,-0.035529715,-0.034805201,-0.035529715,-0.028863004,-0.028863004,-0.046344,-0.039719499,-0.041237113,-0.041237113,-0.034805201,-0.039719499,-0.028863004,-0.046344,-0.028863004,-0.028863004,-0.028863004,-0.043022413,-0.057675789,-0.035529715,-0.028863004,-0.028863004,-0.041237113,-0.035529715,-0.046344,-0.051033805,-0.035529715,-0.051033805,-0.041237113,-0.035529715,-0.041237113,-0.028863004,-0.035529715,-0.039719499,-0.028863004,-0.028863004,-0.035529715,-0.028863004,-0.041237113,-0.046344,-0.046344,-0.041237113,-0.053508797,-0.041237113,-0.046344,-0.046344,-0.034805201,-0.028863004,-0.039719499,-0.035529715,-0.046344,-0.046344,-0.046344,-0.053508797,-0.046344,-0.051033805,-0.046344,-0.05541524,-0.051033805,-0.046344,-0.046344,-0.046344,-0.051033805,-0.046344,-0.035529715,-0.041237113,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.044511315,-0.041237113,-0.046344,-0.035529715,-0.035529715,-0.046201812,-0.039719499,-0.028863004,-0.035529715,-0.035529715,-0.039719499,-0.035529715,-0.039719499,-0.039719499,-0.039719499,-0.031406846,-0.041237113,-0.035529715,-0.041237113,-0.041237113,-0.041237113,-0.028863004
0.489440109,0.335532421,1,0.393747079,0.335532421,0.393747079,0.393747079,-0.035719981,-0.032437456,-0.028863004,-0.028863004,-0.031848112,-0.028863004,-0.028863004,-0.034386251,-0.024868237,-0.032437456,-0.028863004,-0.028863004,-0.028863004,-0.028863004,-0.028863004,-0.032437456,-0.027800783,-0.027800783,-0.027800783,-0.027800783,-0.027800783,-0.027800783,-0.035719981,-0.031154709,-0.031154709,-0.027800783,-0.035719981,-0.031154709,-0.034386251,-0.037452297,-0.034386251,-0.037666265,-0.02020202,-0.027800783,-0.02020202,0.48989899,0.48989899,-0.02020202,-0.024868237,0.393747079,-0.028863004,-0.032437456,-0.024868237,-0.024361129,-0.032437456,-0.02020202,-0.024868237,0.48989899,-0.02020202,-0.028863004,-0.02020202,-0.02020202,-0.02020202,-0.024868237,-0.024868237,-0.02020202,-0.032437456,-0.035719981,-0.035719981,-0.028863004,-0.024868237,-0.024868237,-0.024868237,-0.024868237,-0.028863004,-0.035719981,-0.02020202,-0.024868237,0.48989899,-0.027800783,-0.032437456,-0.024868237,-0.024361129,-0.024868237,-0.02020202,-0.02020202,-0.032437456,-0.027800783,-0.028863004,-0.028863004,-0.024361129,-0.027800783,-0.02020202,-0.032437456,-0.02020202,-0.02020202,-0.02020202,-0.030112585,-0.040368891,-0.024868237,-0.02020202,-0.02020202,-0.028863004,-0.024868237,-0.032437456,-0.035719981,0.393747079,-0.035719981,-0.028863004,-0.024868237,-0.028863004,0.48989899,-0.024868237,-0.027800783,0.48989899,0.48989899,-0.024868237,0.48989899,0.335532421,-0.032437456,-0.032437456,-0.028863004,0.293532378,0.335532421,-0.032437456,-0.032437456,-0.024361129,-0.02020202,-0.027800783,-0.024868237,-0.032437456,-0.032437456,-0.032437456,-0.037452297,-0.032437456,-0.035719981,-0.032437456,-0.03878667,-0.035719981,-0.032437456,-0.032437456,-0.032437456,-0.035719981,-0.032437456,-0.024868237,-0.028863004,-0.024868237,0.393747079,-0.024868237,0.393747079,-0.031154709,-0.028863004,-0.032437456,-0.024868237,-0.024868237,-0.032337935,0.489440109,0.48989899,0.393747079,0.393747079,-0.027800783,-0.024868237,-0.027800783,-0.027800783,-0.027800783,-0.021982526,-0.028863004,-0.024868237,-0.028863004,-0.028863004,-0.028863004,-0.02020202
0.390252528,0.263512049,0.393747079,1,0.263512049,0.31292517,0.31292517,-0.043970501,-0.039929785,-0.035529715,-0.035529715,-0.039204316,-0.035529715,-0.035529715,-0.042328709,-0.030612245,-0.039929785,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.039929785,0.390252528,-0.034222145,-0.034222145,-0.034222145,-0.034222145,-0.034222145,-0.043970501,-0.038350752,0.656879554,-0.034222145,-0.043970501,-0.038350752,0.562244971,-0.046102943,-0.042328709,-0.046366333,-0.024868237,-0.034222145,-0.024868237,-0.024868237,-0.024868237,-0.024868237,-0.030612245,-0.030612245,-0.035529715,-0.039929785,0.656462585,-0.029988007,-0.039929785,-0.024868237,-0.030612245,-0.024868237,0.393747079,0.263512049,0.393747079,0.393747079,0.393747079,0.31292517,0.31292517,0.393747079,0.497791324,0.44947623,0.44947623,0.562553813,0.656462585,0.656462585,0.656462585,0.656462585,0.562553813,0.202752865,-0.024868237,-0.030612245,-0.024868237,-0.034222145,-0.039929785,-0.030612245,-0.029988007,-0.030612245,-0.024868237,-0.024868237,-0.039929785,-0.034222145,-0.035529715,-0.035529715,-0.029988007,-0.034222145,-0.024868237,-0.039929785,-0.024868237,-0.024868237,-0.024868237,-0.037067921,-0.049693205,-0.030612245,-0.024868237,-0.024868237,-0.035529715,-0.030612245,-0.039929785,-0.043970501,-0.030612245,-0.043970501,-0.035529715,-0.030612245,-0.035529715,-0.024868237,-0.030612245,-0.034222145,-0.024868237,-0.024868237,-0.030612245,-0.024868237,-0.035529715,-0.039929785,-0.039929785,-0.035529715,-0.046102943,-0.035529715,-0.039929785,-0.039929785,-0.029988007,-0.024868237,-0.034222145,-0.030612245,-0.039929785,-0.039929785,-0.039929785,-0.046102943,-0.039929785,-0.043970501,-0.039929785,-0.047745526,-0.043970501,-0.039929785,-0.039929785,-0.039929785,-0.043970501,-0.039929785,-0.030612245,-0.035529715,-0.030612245,-0.030612245,-0.030612245,-0.030612245,-0.038350752,-0.035529715,-0.039929785,-0.030612245,-0.030612245,-0.039807277,-0.034222145,-0.024868237,-0.030612245,-0.030612245,-0.034222145,-0.030612245,-0.034222145,-0.034222145,-0.034222145,-0.02706,-0.035529715,-0.030612245,-0.035529715,-0.035529715,-0.035529715,-0.024868237
0.329776368,0.219072165,0.335532421,0.263512049,1,0.263512049,0.263512049,0.593267985,-0.046344,-0.041237113,-0.041237113,-0.045501994,-0.041237113,-0.041237113,-0.04912828,-0.035529715,-0.046344,-0.041237113,-0.041237113,-0.041237113,-0.041237113,-0.041237113,-0.046344,-0.039719499,-0.039719499,-0.039719499,-0.039719499,-0.039719499,-0.039719499,-0.051033805,-0.044511315,-0.044511315,-0.039719499,-0.051033805,-0.044511315,-0.04912828,0.655817192,-0.04912828,-0.053814498,-0.028863004,-0.039719499,-0.028863004,-0.028863004,-0.028863004,-0.028863004,-0.035529715,-0.035529715,-0.041237113,-0.046344,-0.035529715,-0.034805201,-0.046344,-0.028863004,-0.035529715,-0.028863004,-0.028863004,-0.041237113,-0.028863004,-0.028863004,-0.028863004,-0.035529715,-0.035529715,-0.028863004,0.655767598,-0.051033805,-0.051033805,-0.041237113,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.041237113,0.593267985,-0.028863004,-0.035529715,-0.028863004,-0.039719499,-0.046344,-0.035529715,-0.034805201,-0.035529715,-0.028863004,-0.028863004,-0.046344,-0.039719499,0.739690722,0.739690722,-0.034805201,-0.039719499,-0.028863004,-0.046344,-0.028863004,-0.028863004,-0.028863004,-0.043022413,-0.057675789,-0.035529715,-0.028863004,-0.028863004,0.739690722,-0.035529715,0.655767598,-0.051033805,-0.035529715,-0.051033805,-0.041237113,-0.035529715,0.739690722,-0.028863004,-0.035529715,-0.039719499,-0.028863004,-0.028863004,-0.035529715,-0.028863004,0.739690722,0.655767598,0.655767598,0.739690722,0.655817192,0.739690722,0.655767598,-0.046344,-0.034805201,-0.028863004,-0.039719499,-0.035529715,-0.046344,-0.046344,-0.046344,-0.053508797,-0.046344,-0.051033805,-0.046344,-0.05541524,-0.051033805,-0.046344,-0.046344,-0.046344,-0.051033805,-0.046344,-0.035529715,-0.041237113,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.044511315,-0.041237113,-0.046344,-0.035529715,-0.035529715,-0.046201812,-0.039719499,-0.028863004,-0.035529715,-0.035529715,-0.039719499,-0.035529715,-0.039719499,-0.039719499,-0.039719499,-0.031406846,-0.041237113,-0.035529715,-0.041237113,-0.041237113,-0.041237113,-0.028863004
0.390252528,0.263512049,0.393747079,0.31292517,0.263512049,1,0.31292517,-0.043970501,-0.039929785,-0.035529715,-0.035529715,-0.039204316,-0.035529715,-0.035529715,-0.042328709,-0.030612245,-0.039929785,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.039929785,-0.034222145,-0.034222145,-0.034222145,-0.034222145,-0.034222145,-0.034222145,-0.043970501,-0.038350752,-0.038350752,-0.034222145,-0.043970501,-0.038350752,-0.042328709,-0.046102943,0.562244971,-0.046366333,-0.024868237,-0.034222145,-0.024868237,-0.024868237,-0.024868237,-0.024868237,-0.030612245,-0.030612245,-0.035529715,-0.039929785,-0.030612245,-0.029988007,-0.039929785,-0.024868237,0.656462585,-0.024868237,-0.024868237,-0.035529715,-0.024868237,-0.024868237,-0.024868237,0.656462585,-0.030612245,-0.024868237,-0.039929785,-0.043970501,-0.043970501,0.562553813,-0.030612245,-0.030612245,-0.030612245,-0.030612245,-0.035529715,-0.043970501,-0.024868237,-0.030612245,-0.024868237,-0.034222145,-0.039929785,0.656462585,0.546924131,0.656462585,-0.024868237,-0.024868237,-0.039929785,-0.034222145,-0.035529715,-0.035529715,-0.029988007,-0.034222145,-0.024868237,-0.039929785,-0.024868237,-0.024868237,-0.024868237,-0.037067921,-0.049693205,-0.030612245,-0.024868237,-0.024868237,-0.035529715,0.656462585,-0.039929785,-0.043970501,-0.030612245,-0.043970501,0.562553813,-0.030612245,-0.035529715,-0.024868237,0.656462585,-0.034222145,-0.024868237,-0.024868237,0.656462585,-0.024868237,-0.035529715,-0.039929785,-0.039929785,-0.035529715,-0.046102943,-0.035529715,-0.039929785,-0.039929785,-0.029988007,-0.024868237,-0.034222145,0.656462585,-0.039929785,-0.039929785,-0.039929785,-0.046102943,-0.039929785,-0.043970501,-0.039929785,-0.047745526,-0.043970501,-0.039929785,-0.039929785,-0.039929785,-0.043970501,-0.039929785,0.656462585,-0.035529715,0.656462585,-0.030612245,0.656462585,0.656462585,0.656879554,0.562553813,0.497791324,0.656462585,0.656462585,0.546520738,-0.034222145,-0.024868237,-0.030612245,-0.030612245,-0.034222145,-0.030612245,-0.034222145,-0.034222145,-0.034222145,-0.02706,-0.035529715,-0.030612245,-0.035529715,-0.035529715,-0.035529715,-0.024868237
0.87536644,0.263512049,0.393747079,0.31292517,0.263512049,0.31292517,1,-0.043970501,-0.039929785,-0.035529715,-0.035529715,-0.039204316,-0.035529715,-0.035529715,0.303141965,-0.030612245,-0.039929785,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.039929785,-0.034222145,-0.034222145,-0.034222145,-0.034222145,-0.034222145,-0.034222145,0.44947623,-0.038350752,-0.038350752,-0.034222145,0.44947623,0.656879554,-0.042328709,-0.046102943,-0.042328709,0.356472346,-0.024868237,0.450891767,-0.024868237,-0.024868237,-0.024868237,0.393747079,-0.030612245,-0.030612245,0.562553813,-0.039929785,-0.030612245,-0.029988007,-0.039929785,-0.024868237,-0.030612245,-0.024868237,-0.024868237,-0.035529715,-0.024868237,-0.024868237,-0.024868237,-0.030612245,-0.030612245,-0.024868237,-0.039929785,-0.043970501,-0.043970501,-0.035529715,-0.030612245,-0.030612245,-0.030612245,-0.030612245,-0.035529715,-0.043970501,-0.024868237,-0.030612245,-0.024868237,0.450891767,-0.039929785,-0.030612245,-0.029988007,-0.030612245,-0.024868237,-0.024868237,-0.039929785,0.450891767,-0.035529715,-0.035529715,-0.029988007,0.450891767,-0.024868237,-0.039929785,-0.024868237,-0.024868237,-0.024868237,-0.037067921,-0.049693205,0.656462585,-0.024868237,-0.024868237,-0.035529715,-0.030612245,-0.039929785,-0.043970501,-0.030612245,-0.043970501,-0.035529715,-0.030612245,-0.035529715,-0.024868237,-0.030612245,0.450891767,-0.024868237,-0.024868237,-0.030612245,-0.024868237,-0.035529715,-0.039929785,-0.039929785,-0.035529715,0.264323539,-0.035529715,-0.039929785,-0.039929785,-0.029988007,-0.024868237,0.450891767,-0.030612245,-0.039929785,0.228930769,-0.039929785,0.264323539,-0.039929785,-0.043970501,-0.039929785,-0.047745526,-0.043970501,-0.039929785,-0.039929785,-0.039929785,-0.043970501,-0.039929785,-0.030612245,-0.035529715,-0.030612245,-0.030612245,-0.030612245,-0.030612245,0.358923708,-0.035529715,-0.039929785,-0.030612245,-0.030612245,0.462759593,0.450891767,-0.024868237,-0.030612245,-0.030612245,0.450891767,0.656462585,0.450891767,0.450891767,0.450891767,0.356527368,0.263512049,0.656462585,0.562553813,0.562553813,0.562553813,-0.024868237
-0.049155652,0.593267985,-0.035719981,-0.043970501,0.593267985,-0.043970501,-0.043970501,1,0.521920795,0.593267985,0.593267985,0.599938234,0.593267985,0.593267985,0.590493808,0.696199596,0.521920795,0.593267985,0.593267985,0.593267985,0.593267985,0.593267985,0.521920795,0.473446539,0.473446539,0.473446539,0.473446539,0.473446539,0.473446539,0.468421053,0.372888888,0.372888888,0.473446539,0.468421053,0.372888888,0.31136803,0.853421459,0.31136803,0.367369756,-0.035719981,-0.049155652,-0.035719981,-0.035719981,-0.035719981,-0.035719981,-0.043970501,-0.043970501,-0.051033805,-0.057353933,-0.043970501,-0.043073865,-0.057353933,-0.035719981,-0.043970501,-0.035719981,-0.035719981,-0.051033805,-0.035719981,-0.035719981,-0.035719981,-0.043970501,-0.043970501,-0.035719981,0.521920795,-0.063157895,-0.063157895,-0.051033805,-0.043970501,-0.043970501,-0.043970501,-0.043970501,-0.051033805,0.468421053,-0.035719981,-0.043970501,-0.035719981,-0.049155652,-0.057353933,-0.043970501,-0.043073865,-0.043970501,-0.035719981,-0.035719981,-0.057353933,-0.049155652,0.593267985,0.593267985,-0.043073865,-0.049155652,-0.035719981,-0.057353933,-0.035719981,-0.035719981,-0.035719981,-0.053243238,-0.071377813,-0.043970501,-0.035719981,-0.035719981,0.593267985,-0.043970501,0.521920795,-0.063157895,-0.043970501,-0.063157895,-0.051033805,-0.043970501,0.593267985,-0.035719981,-0.043970501,-0.049155652,-0.035719981,-0.035719981,-0.043970501,-0.035719981,0.593267985,0.521920795,0.521920795,0.593267985,0.519006067,0.593267985,0.521920795,-0.057353933,-0.043073865,-0.035719981,-0.049155652,-0.043970501,-0.057353933,-0.057353933,-0.057353933,-0.06622087,-0.057353933,-0.063157895,-0.057353933,-0.068580227,-0.063157895,-0.057353933,-0.057353933,-0.057353933,-0.063157895,-0.057353933,-0.043970501,-0.051033805,-0.043970501,-0.043970501,-0.043970501,-0.043970501,-0.055085858,-0.051033805,-0.057353933,-0.043970501,-0.043970501,-0.057177966,-0.049155652,-0.035719981,-0.043970501,-0.043970501,-0.049155652,-0.043970501,-0.049155652,-0.049155652,-0.049155652,-0.038868164,-0.051033805,-0.043970501,-0.051033805,-0.051033805,-0.051033805,-0.035719981
-0.044638441,0.655767598,-0.032437456,-0.039929785,-0.046344,-0.039929785,-0.039929785,0.521920795,1,0.655767598,0.655767598,0.663994944,0.655767598,0.655767598,0.654518194,0.766651878,0.579166667,0.655767598,0.655767598,0.655767598,0.889804797,0.655767598,0.579166667,0.524854093,0.524854093,0.857058071,0.524854093,0.524854093,0.857058071,0.521920795,0.416350982,0.416350982,0.524854093,0.521920795,0.416350982,0.350347929,0.304285292,0.350347929,0.412427709,0.29518085,-0.044638441,-0.032437456,-0.032437456,-0.032437456,-0.032437456,-0.039929785,-0.039929785,-0.046344,-0.052083333,-0.039929785,-0.039115547,-0.052083333,-0.032437456,-0.039929785,-0.032437456,-0.032437456,-0.046344,-0.032437456,-0.032437456,-0.032437456,-0.039929785,-0.039929785,0.29518085,-0.052083333,-0.057353933,-0.057353933,-0.046344,-0.039929785,-0.039929785,0.228930769,-0.039929785,-0.046344,-0.057353933,-0.032437456,-0.039929785,-0.032437456,-0.044638441,-0.052083333,-0.039929785,-0.039115547,-0.039929785,-0.032437456,-0.032437456,-0.052083333,-0.044638441,-0.046344,-0.046344,-0.039115547,-0.044638441,-0.032437456,-0.052083333,-0.032437456,-0.032437456,-0.032437456,-0.048350395,-0.064818474,-0.039929785,-0.032437456,-0.032437456,0.187693199,0.228930769,0.36875,0.328829219,0.497791324,0.328829219,0.421730399,0.497791324,-0.046344,-0.032437456,-0.039929785,-0.044638441,-0.032437456,-0.032437456,-0.039929785,-0.032437456,-0.046344,-0.052083333,-0.052083333,-0.046344,-0.060135433,-0.046344,-0.052083333,-0.052083333,-0.039115547,-0.032437456,-0.044638441,-0.039929785,-0.052083333,-0.052083333,-0.052083333,-0.060135433,-0.052083333,-0.057353933,-0.052083333,-0.062277974,-0.057353933,-0.052083333,-0.052083333,-0.052083333,-0.057353933,-0.052083333,-0.039929785,0.187693199,-0.039929785,-0.039929785,-0.039929785,-0.039929785,-0.050023685,-0.046344,0.158333333,-0.039929785,-0.039929785,-0.051923537,-0.044638441,-0.032437456,-0.039929785,-0.039929785,-0.044638441,-0.039929785,-0.044638441,-0.044638441,-0.044638441,-0.035296333,-0.046344,-0.039929785,-0.046344,-0.046344,-0.046344,-0.032437456
-0.039719499,0.739690722,-0.028863004,-0.035529715,-0.041237113,-0.035529715,-0.035529715,0.593267985,0.655767598,1,0.739690722,0.749907856,0.739690722,0.739690722,0.740273856,0.861595577,0.655767598,0.739690722,0.739690722,0.739690722,0.739690722,0.739690722,0.655767598,0.593701987,0.593701987,0.593701987,0.593701987,0.593701987,0.593701987,0.593267985,0.474216705,0.474216705,0.593701987,0.593267985,0.474216705,0.401958655,0.35182034,0.401958655,0.472178817,-0.028863004,-0.039719499,-0.028863004,-0.028863004,-0.028863004,-0.028863004,-0.035529715,-0.035529715,-0.041237113,0.187693199,-0.035529715,-0.034805201,-0.046344,0.335532421,-0.035529715,-0.028863004,0.335532421,0.219072165,-0.028863004,-0.028863004,0.335532421,-0.035529715,-0.035529715,-0.028863004,-0.046344,0.163733458,-0.051033805,-0.041237113,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.041237113,-0.051033805,0.335532421,-0.035529715,-0.028863004,-0.039719499,-0.046344,-0.035529715,-0.034805201,-0.035529715,0.335532421,0.335532421,-0.046344,-0.039719499,-0.041237113,0.219072165,0.341836795,0.329776368,0.335532421,0.187693199,-0.028863004,-0.028863004,-0.028863004,-0.043022413,-0.057675789,-0.035529715,-0.028863004,-0.028863004,-0.041237113,-0.035529715,-0.046344,-0.051033805,-0.035529715,0.163733458,-0.041237113,-0.035529715,-0.041237113,-0.028863004,-0.035529715,-0.039719499,-0.028863004,-0.028863004,-0.035529715,-0.028863004,-0.041237113,-0.046344,-0.046344,-0.041237113,-0.053508797,-0.041237113,-0.046344,0.187693199,-0.034805201,-0.028863004,-0.039719499,-0.035529715,-0.046344,-0.046344,-0.046344,-0.053508797,-0.046344,-0.051033805,-0.046344,0.144475448,-0.051033805,-0.046344,0.187693199,-0.046344,-0.051033805,-0.046344,-0.035529715,-0.041237113,-0.035529715,-0.035529715,-0.035529715,-0.035529715,-0.044511315,-0.041237113,-0.046344,-0.035529715,-0.035529715,-0.046201812,-0.039719499,-0.028863004,-0.035529715,-0.035529715,-0.039719499,-0.035529715,-0.039719499,-0.039719499,-0.039719499,-0.031406846,0.219072165,-0.035529715,-0.041237113,-0.041237113,-0.041237113,-0.028863004
