0	86.1617	75.9481	79.4297	83.3375	86.0555	81.5739	88.6515	88.0943	88.2459	88.2884	87.4398	88.2748	87.8946	87.8946	88.2468	88.4747	88.4043	88.2374	88.3185	87.8865	86.9555	88.2978	87.1304	88.6786	87.1059	88.5013	88.0999	87.1059	75.2235	88.8178	87.7914	88.5013	87.0007	86.4696	87.886	89.23	89.5108	76.0254	86.0927	45.5793	90	90	90	85.1218	90	90	85.6269	90	88.279	82.878	90	90	90	90	86.7203	86.7203	87.5729	88.0595	86.7203	89.3062	83.7658	85.3618	89.1202	88.1794	89.332	89.3725	88.3626	86.1988	86.4858	88.0724	88.2271	89.1263	90	86.0714	90	63.6702	90	90	90	90	90	90	90	53.0435	89.8707	90	80.5413	38.5695	90	90	87.2111	85.3454	90	89.4591	89.912	84.9273	90	90	88.4771	88.9717	88.7503	88.435	88.2349	87.5823	89.116	86.1565	90	90	90	56.0861	90	90	89.9079	89.6514	90	90	90	90	87.9065	90	90	90	81.4918	90	59.1694	90	87.3136	87.3117	90	80.0876	90	90	90	90	88.6288	90	90	90	87.8215	90	90	87.2577	90	86.5412	90	90	83.824	90	89.0396	87.4922	90	75.689	68.4118	86.5878	90	90	50.494	84.946	49.9555	49.9857	55.4306	84.9815	84.9624	81.8459	84.9016	84.9812	84.9609	90
86.1617	0	61.7299	65.609	72.7288	48.0753	29.222	22.3802	18.9768	3.4853	5.6293	7.4079	3.3987	7.7272	7.7272	3.4804	11.1884	10.1787	5.1253	7.4875	12.6289	7.4215	3.4525	25.9615	24.1035	28.2784	18.8025	13.9937	28.2784	17.3217	26.2801	34.4602	18.8025	14.8222	19.4694	35.209	45.1494	33.1341	21.024	63.97	84.3276	80.9249	59.3437	59.3437	30.5058	85.6151	58.4158	30.4732	83.1482	66.2887	82.5886	76.6598	87.9195	48.33	62.6965	64.9136	64.9136	67.7935	60.8398	64.9136	45.1423	67.0478	56.6357	64.7894	65.7675	71.143	44.2068	65.6631	40.0084	57.1312	65.3245	64.7592	64.8779	72.1102	74.3338	57.6124	74.1188	74.4796	49.0645	52.2956	49.0645	83.6466	83.6466	76.601	88.3726	73.4724	73.1431	81.1599	87.736	90	83.6466	74.5288	32.999	78.5711	90	76.9748	29.4227	90	80.6307	67.7269	49.5076	66.2673	64.6975	59.5532	64.8372	50.8749	43.3208	70.793	60.7978	48.3268	80.1313	60.7978	60.7978	48.2324	64.1833	65.6181	73.2264	73.0533	73.2298	47.5983	65.6181	72.913	90	82.353	80.9274	80.4781	48.1305	50.6109	50.577	77.9554	76.6743	76.8909	76.8436	76.8106	76.7759	77.0128	71.1394	76.7759	74.4105	68.1831	76.8106	48.3901	67.5734	48.2452	57.3166	48.4385	45.8623	48.3551	48.3655	50.359	48.7373	48.1462	53.4423	63.2638	35.0863	60.733	61.8523	88.2114	29.7937	82.8618	84.3464	80.5358	29.7684	29.3751	33.17	29.4768	29.6351	29.381	80.6307
75.9481	61.7299	0	74.3566	71.4182	65.8468	62.0113	62.1885	59.487	63.181	63.3994	62.3605	63.1725	62.6799	62.6799	63.1805	62.0188	63.9678	63.2375	63.903	60.4756	62.4901	63.169	65.7129	66.575	59.2565	63.4368	63.977	59.2565	64.8667	62.4758	68.3887	63.4368	62.4652	63.0726	68.3406	65.7196	64.5246	65.2092	68.3553	90	90	27.1607	27.1607	65.3445	90	42.2163	62.6943	87.6224	80.2072	81.5569	88.3106	90	68.5499	33.2579	77.9866	77.9866	81.1252	70.6873	77.9866	66.7641	79.1335	64.8219	72.7962	79.455	84.7427	67.227	75.5294	67.9071	68.3292	77.502	77.8568	72.2968	84.0796	85.0057	42.2253	85.3421	87.0952	68.479	68.3917	68.479	90	90	88.3033	90	75.8311	75.6257	78.4522	90	90	90	86.9309	65.8398	90	87.7753	87.8646	64.2428	90	70.1405	70.0971	64.9973	67.4785	73.9054	47.8893	65.9622	63.7003	59.484	73.878	35.4727	67.9508	84.2152	35.4727	35.4727	67.1886	36.0151	56.6368	74.2948	75.4318	75.6247	51.9813	56.6368	75.5879	90	79.9089	82.7693	83.571	67.4183	75.06	75.3805	88.4128	88.3072	88.2748	88.3273	88.2644	88.1901	88.2906	82.4807	88.1901	85.8015	84.7712	88.2644	68.4429	70.225	66.4021	55.4765	66.2716	54.1131	68.603	67.4894	65.1722	67.401	67.3285	69.0573	35.6401	42.3359	22.9839	28.2615	90	64.3443	78.8466	85.1669	90	63.5291	64.2492	64.2664	64.2427	63.3511	64.247	70.1405
79.4297	65.609	74.3566	0	77.4278	77.1905	67.1011	66.8073	67.0981	66.3232	66.3765	65.2736	66.477	65.987	65.987	66.3273	66.6102	59.485	66.5329	66.1366	66.9011	67.1821	66.6004	47.2609	49.254	68.9344	69.5974	67.2486	68.9344	67.0438	68.2376	34.5743	69.5974	66.1262	66.7159	35.7673	70.3692	73.4857	67.0467	79.8039	87.9887	81.942	79.4825	79.4825	69.3809	90	76.5026	68.3962	70.3417	21.3428	79.558	55.2605	87.9312	78.563	79.2892	31.5465	31.5465	41.8279	48.2178	31.5465	66.1846	38.1334	51.4486	49.0993	14.2664	35.7829	56.4029	20.5777	36.1167	35.0709	23.0421	16.7112	48.7974	35.1855	43.7194	50.9987	45.8614	45.0843	78.5255	79.7206	78.5255	81.2424	81.2424	55.0885	88.3368	80.1484	79.7446	76.9118	87.6861	78.4992	81.2424	75.7477	66.9534	79.0008	88.6796	54.8517	68.4282	78.7398	79.348	77.847	77.61	76.9545	57.9856	76.1236	77.7465	76.8755	70.6259	80.2936	81.4004	79.4879	88.3968	81.4004	81.4004	78.9925	81.536	76.7662	81.062	80.0738	80.0064	70.8515	76.7662	79.7825	78.4992	72.9169	75.0106	80.5517	76.7346	51.1935	51.4042	54.5169	55.2146	55.0301	54.8035	54.7886	54.764	55.3954	54.8447	54.764	54.8822	50.9577	54.7886	78.7371	79.5307	76.9152	67.2999	77.9309	77.1156	78.5099	79.0995	77.216	79.3599	76.4966	80.2004	79.3284	69.611	79.4023	80.6779	81.6256	67.4944	82.0961	88.8458	82.32	67.8557	68.2378	70.0471	68.5751	68.9249	68.2511	79.348
83.3375	72.7288	71.4182	77.4278	0	66.3368	73.0921	52.1416	66.8827	73.1133	73.495	72.9637	73.3608	73.0241	73.0241	73.1183	69.6268	72.4026	73.3992	73.5693	68.0777	73.2068	73.5559	74.2406	72.2762	62.7162	74.9977	73.9637	62.7162	74.4888	65.7592	73.8324	74.9977	72.9365	73.2461	73.1275	31.7669	66.9238	73.8291	62.8469	90	87.6473	75.0424	75.0424	74.7975	90	65.2008	68.9903	88.9805	80.3224	85.5749	86.7606	90	67.6442	75.9612	81.2796	81.2796	82.4433	67.2888	81.2796	66.8503	82.2567	62.6752	34.7629	79.3988	83.5487	65.8495	80.3492	73.7213	64.475	80.3088	76.3118	35.2207	79.7573	81.4771	71.62	82.0537	84.7434	67.9188	68.3569	67.9188	87.4875	87.4875	86.7465	90	16.1314	10.8298	83.7664	90	90	87.4875	86.5652	74.4507	88.2455	89.0461	86.6184	74.0664	90	88.4276	20.5903	61.671	29.8214	70.3909	61.8591	62.3732	61.3242	63.0021	17.328	76.8373	68.7064	88.9314	76.8373	76.8373	68.0616	77.9877	24.1642	14.8165	10.7928	13.0101	37.5745	24.1642	19.9038	90	84.7172	79.4696	80.6431	65.3376	79.1647	79.2968	86.9566	86.754	86.0813	86.7926	86.672	86.5294	86.7222	78.0449	86.5294	83.7709	81.8829	86.672	67.0943	54.1069	62.0472	73.0262	67.9991	65.7091	67.6998	65.5448	57.7829	66.8275	65.6633	68.2611	76.3638	71.2919	74.7338	68.817	90	74.1265	89.1048	85.2985	90	73.5067	73.7687	73.6373	74.2932	72.2503	73.7847	88.4276
86.0555	48.0753	65.8468	77.1905	66.3368	0	48.3354	46.7011	43.9861	48.5119	48.8852	48.2108	48.4888	47.1238	47.1238	48.5106	46.9134	50.2447	48.6024	49.7589	44.2677	48.2666	48.4766	55.119	55.0186	41.8627	48.6286	49.8835	41.8627	51.4078	47.8041	60.0413	48.6286	46.542	47.0076	59.6793	52.449	18.4041	51.5288	53.4484	85.8708	86.3206	64.8117	64.8117	48.7523	85.1037	60.7019	46.9196	85.8227	79.0313	83.1072	87.3892	90	9.3345	68.8356	76.2473	76.2473	79.7541	66.8525	76.2473	17.6816	75.5402	55.2337	67.0023	78.4137	83.7472	24.6355	77.5191	59.0865	60.9391	78.1585	77.2469	66.6664	82.4292	81.1662	68.4763	83.8642	86.0558	17.1713	25.0917	17.1713	90	90	87.3779	90	67.7322	67.3206	80.5388	90	90	90	81.3011	52.4528	85.0805	88.5146	87.0747	48.9065	90	80.9097	59.0019	17.2373	57.5934	67.2375	54.3659	56.0828	24.5136	44.7494	64.6868	64.7433	12.6428	80.7735	64.7433	64.7433	11.199	70.1796	62.5923	67.7192	67.1306	67.3971	51.3288	62.5923	67.133	90	81.7661	81.4776	82.4242	13.4401	67.4418	67.6564	87.5472	87.3839	87.3339	87.3689	87.3178	87.2598	86.5356	79.824	87.2598	84.2332	83.1149	87.3178	7.4988	58.6194	17.5998	71.1543	10.2143	17.6978	10.124	8.7112	20.9571	12.7505	15.5159	22.9998	69.4581	50.1103	66.6735	66.7542	90	49.0898	84.8386	84.9156	83.9965	48.3895	48.8542	49.9942	48.9548	48.6974	48.8589	80.9097
81.5739	29.222	62.0113	67.1011	73.0921	48.3354	0	35.9034	33.065	29.7542	29.9613	29.7654	29.6932	23.4698	23.4698	29.7519	30.6207	30.5572	29.9179	30.9031	30.6761	28.9714	29.6579	37.9504	36.3697	37.4742	33.9537	32.3698	37.4742	31.9597	37.3057	43.0239	33.9537	16.3724	11.8023	42.3812	50.1186	37.5165	31.3615	64.1471	80.6871	83.3629	60.7087	60.7087	11.4861	85.8371	60.015	15.6622	83.5214	68.3008	81.4439	77.3958	88.0416	48.8985	63.8816	67.6123	67.6123	71.0307	63.3279	67.6123	46.5348	69.4735	58.3036	66.4571	67.8512	72.445	45.819	67.6792	35.2491	58.844	67.3998	66.8875	66.5307	73.1095	75.2008	59.228	72.4219	75.3381	49.6214	52.6953	49.6214	86.1275	86.1275	76.9472	85.2283	74.2165	73.9138	79.4768	83.5938	90	86.1275	75.458	19.9584	79.1723	90	77.6901	5.3939	90	81.1241	68.3771	49.9443	67.1106	65.6542	60.5811	65.4589	51.5795	38.5052	71.6937	62.1504	49.0243	77.4935	62.1504	62.1504	48.8442	65.3273	66.7139	73.9852	73.8083	73.9853	44.1629	66.7139	73.7099	90	80.9147	81.4239	78.0936	48.8417	46.3474	46.308	78.6158	76.3775	77.6115	77.5664	77.5358	77.5037	77.7265	72.1984	77.5037	73.2666	70.5825	77.5358	48.9433	67.9836	49.1824	61.2861	49.0556	46.8662	48.111	48.978	50.99	47.6682	46.8712	52.0308	62.1233	26.3118	61.9682	63.0649	84.7546	7.2903	79.6118	76.8288	75.9937	7.4366	5.4782	12.0333	5.442	7.4487	5.4661	81.1241
88.6515	22.3802	62.1885	66.8073	52.1416	46.7011	35.9034	0	22.5854	21.8846	22.6778	22.9688	22.1338	22.818	22.818	21.8889	20.2076	22.7393	22.4477	23.3012	19.8599	23.066	22.3439	32.9691	29.9852	27.0819	29.1174	25.9028	27.0819	28.0177	26.4183	38.4701	29.1174	25.6878	28.4455	38.5284	23.8208	33.2472	29.4436	58.8904	85.4189	82.1244	58.661	58.661	36.733	86.3995	53.3414	32.6261	84.3193	66.7534	83.6462	77.8885	88.4087	46.5205	61.8906	66.223	66.223	69.2841	56.5355	66.223	43.3915	68.3543	52.2009	47.5346	65.8768	72.0328	41.8895	66.3245	42.8632	52.9386	65.9598	63.7269	47.8555	71.0173	73.5958	55.4888	73.7117	75.2004	47.3191	50.237	47.3191	84.3332	84.3332	77.8353	88.7257	52.3537	51.3886	82.156	88.2273	90	84.3332	76.4167	38.5988	80.4867	89.7727	78.0995	35.5499	90	82.0554	47.9774	44.9179	48.5564	61.8952	53.8977	59.1101	45.9405	40.4776	49.8375	60.6614	47.0076	81.5732	60.6614	60.6614	46.6556	64.0265	45.618	51.8887	51.3244	51.7206	30.3673	45.618	52.1779	90	83.3326	78.0353	78.2223	44.9721	53.9301	53.9406	78.9932	77.8871	77.871	78.0305	77.95	77.8581	78.1341	69.718	77.8581	74.9022	68.9923	77.95	46.3644	58.5258	43.3218	56.1368	46.8307	43.2695	46.5664	45.444	43.6629	46.836	45.485	51.0733	62.5255	37.7007	59.6848	57.9685	88.5995	35.8433	84.064	84.3329	82.4928	35.516	35.3305	38.3063	35.7286	34.4541	35.344	82.0554
88.0943	18.9768	59.487	67.0981	66.8827	43.9861	33.065	22.5854	0	18.8803	19.5291	20.3789	18.8589	19.2097	19.2097	18.8773	16.8708	20.7619	19.2317	20.1776	9.0548	19.6056	18.8623	31.0352	29.5639	13.895	25.4871	23.0955	13.895	25.5627	24.2281	38.059	25.4871	22.1631	25.2336	38.4371	40.8238	30.3495	27.4859	48.4472	82.764	79.1075	54.3074	54.3074	32.2211	83.2016	51.2988	30.0385	83.2827	67.2997	84.2246	77.394	88.439	43.9577	59.6613	65.6501	65.6501	68.5042	56.9575	65.6501	40.7837	67.4253	44.6461	59.9423	66.5924	71.9305	40.1621	66.7505	42.0203	48.3565	66.5484	64.9157	59.8885	72.5137	74.3046	55.0245	74.7873	75.2237	43.4379	46.427	43.4379	83.7134	83.7134	77.3386	88.7636	67.1935	66.8024	82.9769	88.2801	90	83.7134	76.6706	35.8025	79.5026	89.4323	77.5138	32.8393	90	81.8261	57.088	39.3744	52.4651	53.8766	42.9656	46.8886	37.2406	27.0774	64.3464	57.6573	44.0733	80.3955	57.6573	57.6573	44.1807	62.2454	58.2388	66.4957	66.5542	66.8494	41.5725	58.2388	66.9035	90	84.0057	79.0547	79.1629	43.0375	52.2035	52.275	78.5236	77.3952	77.4507	77.5147	77.4346	77.3431	77.4772	69.4736	77.3431	74.0109	70.3558	77.4346	43.8633	55.6582	42.1381	58.3972	44.2716	39.8484	44.017	43.3239	40.0224	44.3137	42.867	49.5989	60.3872	34.079	57.1083	57.1632	88.6412	33.1639	83.9763	84.276	81.8487	32.7909	32.7959	35.8722	32.8878	32.263	32.7984	81.8261
88.2459	3.4853	63.181	66.3232	73.1133	48.5119	29.7542	21.8846	18.8803	0	4.4426	7.2294	0.7726	6.9801	6.9801	0.0241	10.5822	9.4699	3.9155	6.6127	12.405	6.6359	1.38	25.5825	23.7516	28.4114	18.5162	13.6259	28.4114	16.9784	25.9811	34.1417	18.5162	14.4774	19.2276	34.8766	44.7836	32.9801	20.6922	64.3426	84.3427	80.894	59.3319	59.3319	30.4426	85.6763	58.2784	30.2966	83.0852	66.0681	83.1897	76.534	87.8482	48.2535	62.6227	64.698	64.698	67.5889	60.554	64.698	44.9928	66.8612	56.7588	64.4283	65.5525	70.9861	44.0178	65.4768	39.7634	57.1487	65.115	64.5764	64.5304	71.952	74.2068	57.4437	73.9761	74.3513	49.0136	52.2624	49.0136	83.5614	83.5614	76.4747	88.3424	73.1963	72.8518	81.996	87.694	90	83.5614	74.3965	32.8474	78.463	90	76.868	29.3053	90	80.6621	67.6227	49.5409	66.1959	64.7399	59.6942	65.0566	50.9203	43.4413	70.5052	60.7315	48.2542	80.0791	60.7315	60.7315	48.156	64.1193	65.3485	72.9927	72.7766	72.9493	47.3301	65.3485	72.605	90	83.1118	80.8418	80.3748	48.0265	50.4723	50.4382	77.8541	76.5571	76.7804	76.7357	76.6994	76.6609	76.9033	70.9572	76.6609	74.2599	67.9504	76.6994	48.3237	67.7157	48.1014	57.0337	48.3844	45.7739	48.2818	48.3211	50.3494	48.6675	48.0222	53.3731	63.2016	34.9692	60.6946	61.8455	88.1783	29.678	82.8457	84.3138	80.4524	29.6307	29.2347	33.0643	29.3768	29.5512	29.2422	80.6621
