0	0	1.69319305104216	0	0.491169671215285	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	1.55407156624544	0	0	4.82163733276644e-17	0	0	0	1.9523859696344	4.82163733276644e-17	0	0	1.36233515528101	0	0	4.82163733276644e-17	0	0	0	0	0	0	0	1.86249058774537	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	0	0	0	1.32219003162297	4.82163733276644e-17	0	0	0	0	1.71184856185218	0	0	0	0	0	1.29980993052382	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17
0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	3.72508642388691	5.12814616353493	3.87592074886794	3.97082380059283	0	4.27506452015451	4.04691393366208	0	4.1277994931871	0	4.90657942728214	4.56227517273677	0	4.70653204228149	4.47738898263189	0	4.82163733276644e-17	0	-9.64327466553287e-17	-9.64327466553287e-17	-9.64327466553287e-17	4.82163733276644e-17	0	0	5.61787976448269	3.33425522381483	4.66364503676086	5.15871215572593	0	0	4.43253793816261	0	4.82163733276644e-17	0	1.56438951737722	-9.64327466553287e-17	0	5.5960249593874	4.59185896694102	4.82163733276644e-17	3.99568918897354	0	4.52385667791659	0	4.48654952659195	4.6018728972725	0	4.86895147862213	0	4.34726362984068	0	4.89391471819759	5.37718690763925	5.47210828668375	5.05474698677189	4.82042616200147	0	0	4.70653204228149	4.80857423115523	4.82163733276644e-17	4.6119651381188	0	0	0	4.51442822312459	0	0	5.12814616353493	4.95851621865311	4.82163733276644e-17	5.37718690763925	4.72852172621181	5.41432556953905	4.82163733276644e-17	4.93228713171191	5.70917844926415	4.82163733276644e-17	4.83238778217035	4.40635785179956	0	-9.64327466553287e-17	0	5.99947243957283	1.0315661270609	-9.64327466553287e-17	0	4.82163733276644e-17	0	0	1.41499380926677	4.82163733276644e-17	0	4.89391471819759	4.72852172621181	0	4.19932515382232	4.57206126424708	4.45029153162487	4.56227517273677	4.21412047219534	3.70993221697239	0	4.04039791944044	3.15337510525143	0	0	4.02104601435286	4.82163733276644e-17	5.57453232297865	5.49195604846259	5.49195604846259	5.80739138846407	5.51211237271314	5.09828521542555	0	4.82163733276644e-17	5.39562322087679	0	5.35900918509652	5.68574436939885	5.14333896091378
0	0	0	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	1.60543342491508	0	0	0	0	4.82163733276644e-17	0	0	0	1.53261730986187	0	0	0	1.39137568275888	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	0	0	1.76595585623131	1.01529760985022	1.45269241808121	0	0	0	0	0	0	0	1.86249058774537	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	1.34852701772772	0	0	0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	0	0	1.40357103751044	0	0	0	0	0	0	1.47404354550806	1.69932204908895	0	4.82163733276644e-17	0	1.86249058774537	1.50821638262803	0	0	0	0	0	1.32219003162297	4.82163733276644e-17	0	0	0	0	1.71184856185218	0	0	0	0	0	0	0	0	0	0	0	0	0	0.955990408970523	0	0	1.24110831088089	1.07882970078194	0	4.82163733276644e-17	4.82163733276644e-17	0	1.73135021302164	1.59562537131218	4.82163733276644e-17	0	0	0	4.82163733276644e-17	1.78813840016265	4.82163733276644e-17
0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	1.02430658877321	0	0	0	0	0	0	3.29983607205283	1.35970793701414	4.82163733276644e-17	0	1.29442881836647	0	0	0	0	0	4.82163733276644e-17	1.14879760190939	4.82163733276644e-17	0	0	4.82163733276644e-17	2.14951815852471	0	3.35917042208393	0	0	1.20510418310899	-9.64327466553287e-17	0	4.82163733276644e-17	1.68786455002613	0	0	0	0	0	1.0631029900225	4.82163733276644e-17	0	0	0	0	0	0	0	2.82137978969832	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	0	0	1.29442881836647	1.32772320636517	0	0	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	1.1513122136808	3.80490693471926	4.82163733276644e-17	0	0	0	1.53784651342946	0	4.82163733276644e-17	0	3.07418493807754	4.82163733276644e-17	1.12921363630086	0	1.21088754855341	4.82163733276644e-17	0	0.97066671414308	0	1.07760293247303	2.02964941674854	1.12445955049696	0	0	0.911992257842789	1.57758871987187	0	1.55068647308688	0	0	1.42227882286921	0	0	0	0	1.50734516192517	0	3.34899313679446
0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	3.72508642388691	0	3.87592074886794	3.97082380059283	0	0	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	0	-9.64327466553287e-17	-9.64327466553287e-17	-9.64327466553287e-17	4.82163733276644e-17	2.10832674769987	0	0	3.33425522381483	0	0	0	0	0	0	4.82163733276644e-17	0	1.56438951737722	-9.64327466553287e-17	0	0	0	4.82163733276644e-17	0	1.38464798950994	0	0	4.48654952659195	0	0	0	0	4.82163733276644e-17	0	0	0	0	0	0	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	3.95248606995216	0	0	0	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	-9.64327466553287e-17	0	0	1.0315661270609	-9.64327466553287e-17	0	4.82163733276644e-17	0	0	1.41499380926677	4.82163733276644e-17	0	0	0	0	0	0	0	0	4.82163733276644e-17	0	0	0	3.15337510525143	0	0	0.952664746471817	0.79624009316762	0	0	0	0	0	3.02175964186522	0	4.82163733276644e-17	1.39652524335031	1.63219191591282	0	0	4.82163733276644e-17
0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	2.4086729724512	3.3389346938213	2.50872208384959	2.57167581287475	0	2.77349170858863	2.62215087865764	0	1.10597380930871	0	3.19218569404893	2.96396907345647	0	3.05960863093492	2.90767998628433	0	1.32389080381681	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	2.14951815852471	0	0	0	0	0	3.05960863093492	0	1.93643118534422	1.68786455002613	0	0	3.64838364071641	1.25702828220851	0	1.0631029900225	4.82163733276644e-17	0	3.32899236088559	2.91375479973144	0	0	3.16725379647933	0	0	2.96396907345647	3.1837944792248	3.50373371730154	3.56649674733152	1.40806873848248	1.33159086163755	0	3.57961639008963	3.05960863093492	1.32772320636517	1.32389080381681	0	3.66281968491407	0	2.55951138356596	2.93224206052124	3.29983607205283	0	1.43202443424977	3.22659404988948	3.2178620620905	3.50373371730154	3.07418493807754	0	2.82137978969832	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	1.1513122136808	0	4.82163733276644e-17	4.13523281036787	1.12445955049696	0	1.53784651342946	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	2.88970986870628	4.82163733276644e-17	2.7330667953035	0	0	0	2.02964941674854	0	0	2.60499114437107	2.2777905843798	1.57758871987187	3.57961639008963	1.55068647308688	3.7879153384503	3.59293855237117	3.3191634988707	4.30097375288394	0	3.51592635028998	3.9961860573305	3.49171103335679	3.7076347508578	0
0	0	3.51592635028998	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	0	3.3389346938213	2.50872208384959	2.57167581287475	0	2.77349170858863	2.62215087865764	0	2.6758067714927	0	3.19218569404893	2.96396907345647	3.23541557776136	3.05960863093492	2.90767998628433	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	3.66281968491407	2.14951815852471	3.03117815305707	3.35917042208393	0	0	2.8779359360739	-9.64327466553287e-17	0	4.82163733276644e-17	1.68786455002613	0	0	3.64838364071641	2.98358465311842	0	2.58817045841346	4.82163733276644e-17	0	0	2.91375479973144	2.99022417605535	0	3.16725379647933	0	2.82137978969832	2.96396907345647	3.1837944792248	3.50373371730154	3.56649674733152	3.29033265828421	3.13509766154696	3.07418493807754	0	3.05960863093492	3.12724316180119	0	0	4.82163733276644e-17	3.23541557776136	2.55951138356596	2.93224206052124	0	0	3.3389346938213	3.22659404988948	0	3.50373371730154	3.07418493807754	0	2.82137978969832	0	3.72310515393554	3.85798281482031	3.14302461417569	2.86057319976484	0	4.04009830785399	0	3.9145315509341	1.1513122136808	0	4.82163733276644e-17	0	0	3.43399025977691	1.53784651342946	0	4.82163733276644e-17	3.1837944792248	3.07418493807754	3.15102536144548	0	2.97045786597076	2.88970986870628	2.96396907345647	2.7330667953035	2.39862178640678	0	2.61782841866103	2.02964941674854	0	2.59653925123702	2.60499114437107	-9.64327466553287e-17	3.63418498479232	3.57961639008963	3.57961639008963	3.7879153384503	3.59293855237117	3.3191634988707	0	0	3.51592635028998	0	3.49171103335679	3.7076347508578	3.34899313679446
4.82163733276644e-17	0	9.64327466553287e-17	1.44649119982993e-16	1.44649119982993e-16	0	1.44649119982993e-16	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	8.64532705884648	4.43705920158381	8.95161307772596	9.14428681107931	4.82163733276644e-17	3.59153847894919	3.36642690347689	9.64327466553287e-17	3.44617185018248	4.82163733276644e-17	4.21700047881395	3.87562392825926	4.82163733276644e-17	4.01855763954762	3.79158918408372	4.82163733276644e-17	4.82163733276644e-17	0	0	9.64327466553287e-17	1.44649119982993e-16	9.64327466553287e-17	1.73175677116568	4.82163733276644e-17	4.92425274189288	7.85090468823235	3.9760485162145	4.46743683832197	0	0	3.74721145086545	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	9.64327466553287e-17	1.44649119982993e-16	4.90249190773856	3.90492405402227	9.64327466553287e-17	3.31596322395788	1.21302878575841	3.83758377224	1.44649119982993e-16	10.1915858014824	3.91484344451852	0	4.1796555143766	0	3.66288437780833	1.92865493310657e-16	4.20443008966945	4.68468807107614	4.77913923079548	4.36413105557194	4.13150762395353	9.64327466553287e-17	4.82163733276644e-17	4.01855763954762	4.11975007000143	4.82163733276644e-17	3.92484115368421	1.44649119982993e-16	4.82163733276644e-17	3.27342646823605	3.82824992254862	4.82163733276644e-17	0	4.43705920158381	4.26856007174775	4.82163733276644e-17	4.68468807107614	4.04035843126732	4.72163862092683	4.82163733276644e-17	4.24251956776212	5.01517562388784	0	4.14337487536697	3.72131544927296	0	9.64327466553287e-17	0	5.30443682424132	9.64327466553287e-17	9.64327466553287e-17	1.44649119982993e-16	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	4.20443008966945	4.04035843126732	4.82163733276644e-17	3.51674790213446	3.88531545546576	3.76477569532627	3.87562392825926	3.53135339709579	3.03507041860935	1.92865493310657e-16	3.36000599366238	7.48257812047426	4.82163733276644e-17	4.82163733276644e-17	4.99971110410699	0.638320321253488	4.88109325037015	4.7988929730251	4.7988929730251	5.11301288982629	4.81895528582982	8.74477793643895	9.64327466553287e-17	0	6.83570838088327	1.45858904232046	4.66660441671991	4.99183548257418	4.4521578171765
4.82163733276644e-17	9.64327466553287e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	9.64327466553287e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	5.0706424837242	9.56905826987416	5.27253722097276	5.39957258537418	2.20545833816789	3.88485074302373	3.65822163744797	0.753974994216683	3.73853610398719	4.82163733276644e-17	9.19445831304131	6.19156660846839	4.82163733276644e-17	4.31409188040284	6.07785260367438	1.44649119982993e-16	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	9.64327466553287e-17	1.44649119982993e-16	4.82163733276644e-17	0.76472934214367	4.82163733276644e-17	5.22261164576388	4.54748582634658	4.27139397181513	4.76462041989145	0	0	4.04142294829875	-9.64327466553287e-17	4.82163733276644e-17	1.71620184444015	4.82163733276644e-17	0	4.82163733276644e-17	5.2008038431339	4.19993899261257	4.82163733276644e-17	7.65713464566765	2.97474519069548	4.13226801201592	1.21068545339161	4.09515027767236	4.20990561095436	4.82163733276644e-17	4.47585003637328	0	3.95662276164607	1.44649119982993e-16	4.50071887822507	4.98248310899226	5.07716927762724	4.66098513217042	4.42751356834915	4.82163733276644e-17	4.82163733276644e-17	4.31409188040284	4.41570886072863	4.82163733276644e-17	4.21995054425545	9.64327466553287e-17	4.82163733276644e-17	0.840454525737541	4.12288690479295	1.1965006103705	0	4.73414865739711	6.72269578604203	0	4.98248310899226	4.33598704249653	5.01952767351377	0.965234149396962	4.53894972835732	5.31372236466255	4.82163733276644e-17	4.43942796972361	4.01538505161504	0	9.64327466553287e-17	4.82163733276644e-17	5.60349981132819	9.64327466553287e-17	0	0	0	4.82163733276644e-17	0	1.32016664921537	0	4.82163733276644e-17	4.50071887822507	4.33598704249653	9.64327466553287e-17	3.8095863468823	6.20467743302887	4.05908177092418	4.17049716105066	3.8242866354344	3.32405722085835	1.44649119982993e-16	3.65175324347814	6.2328807173725	4.82163733276644e-17	0	7.69992574103458	1.77964252022378	5.17935821358962	5.09697001053603	10.1854827727681	10.7218714364157	7.46606359098474	9.51854296951703	4.82163733276644e-17	0	7.30947619607336	3.47655214997409	4.96435244174788	5.29033526967249	4.74929433771987
0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	0	4.3152039071247	5.72626169577794	4.46738151090253	4.56305028921175	0	4.86938982195287	4.63971383252158	0	4.72117204619699	0	5.50393955510468	5.15816795481667	0	5.30308811060813	5.07285483085092	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	6.21726706976569	3.92002666766684	5.26001169807803	5.75692202120217	0	0	5.02776641942684	-9.64327466553287e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	0	6.19536522831786	5.18789396709256	0	4.58810689847259	4.82163733276644e-17	5.11955976342655	0	5.08206283263774	5.19795529310046	0	5.46616982172093	0	4.9420169876363	4.82163733276644e-17	5.49122758958854	5.97600944018981	6.07116623046886	5.65262659624844	5.41745538676862	0	0	5.30308811060813	5.40555616346891	0	5.20809492445134	4.82163733276644e-17	0	0	5.11008387154268	0	0	5.72626169577794	5.55606532079813	0	5.97600944018981	5.32517246707521	6.01324228189667	0	5.52974175697422	6.308753849031	4.82163733276644e-17	5.42946429424163	5.00144385059329	0	4.82163733276644e-17	0	6.5995646795133	0	0	4.82163733276644e-17	0	0	0	0	0	4.82163733276644e-17	5.49122758958854	5.32517246707521	4.82163733276644e-17	4.79317434249216	5.16800145752571	5.04561497523975	5.15816795481667	4.80806492525672	4.29990553074804	0	4.6331500630192	3.73661553703933	0	0	4.61365486057409	-9.64327466553287e-17	6.17382555046175	6.0910610591858	6.0910610591858	6.40715480128566	6.11126444527409	5.69630639394071	0	0	5.99449284588383	0	5.95778462008361	6.28527275318148	5.74150166233467
